station_id,timestamp_utc,timestamp_local,epoch,latitude,longitude,solar_radiation_wm2,uv_index,windir_deg,humidity_pct,humidity_high_pct,humidity_low_pct,temp_c,temp_high_c,temp_low_c,windspeed_kmh,windspeed_high_kmh,windspeed_low_kmh,windgust_kmh,windgust_high_kmh,windgust_low_kmh,dewpoint_c,dewpoint_high_c,dewpoint_low_c,windchill_c,windchill_high_c,windchill_low_c,heatindex_c,heatindex_high_c,heatindex_low_c,pressure_hpa,pressure_min_hpa,pressure_trend_hpa,precip_rate_mmh,precip_total_mm
ITRIPO33,2025-10-11T22:00:00Z,10/12/2025 0:00,1760220000,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-11T22:59:31Z,10/12/2025 0:59,1760223571,32.881258,13.160197,0,0,0,59,61,59,27,27,27,0,0,0,0,0,0,18,19,18,27,27,27,28,28,28,1014.22,1013.55,0,0,0
ITRIPO33,2025-10-11T23:59:31Z,10/12/2025 1:59,1760227171,32.881258,13.160197,0,0,0,60,61,60,27,27,27,0,0,0,0,0,0,18,19,18,27,27,27,28,28,28,1014.22,1013.55,0,0,0
ITRIPO33,2025-10-12T00:59:31Z,10/12/2025 2:59,1760230771,32.881258,13.160197,0,0,0,60,62,60,27,27,27,0,0,0,0,0,0,18,19,18,27,27,27,28,28,28,1013.88,1013.55,-0.34,0,0
ITRIPO33,2025-10-12T01:59:31Z,10/12/2025 3:59,1760234371,32.881258,13.160197,0,0,0,62,63,62,27,27,26,0,0,0,0,0,0,19,19,19,27,27,26,28,28,28,1013.55,1012.87,-0.34,0,0
ITRIPO33,2025-10-12T02:59:31Z,10/12/2025 4:59,1760237971,32.881258,13.160197,0,0,0,62,63,62,27,27,26,0,0,0,0,0,0,19,19,19,27,27,26,28,28,28,1013.21,1012.87,-0.34,0,0
ITRIPO33,2025-10-12T03:59:31Z,10/12/2025 5:59,1760241571,32.881258,13.160197,0,0,0,63,63,63,26,26,26,0,0,0,0,0,0,19,19,19,26,26,26,28,28,28,1013.21,1012.53,0,0,0
ITRIPO33,2025-10-12T04:59:31Z,10/12/2025 6:59,1760245171,32.881258,13.160197,0,0,0,63,64,63,26,26,26,0,0,0,0,0,0,19,19,19,26,26,26,27,28,27,1013.21,1012.87,0.34,0,0
ITRIPO33,2025-10-12T05:59:31Z,10/12/2025 7:59,1760248771,32.881258,13.160197,0.02,0,0,63,64,63,26,26,26,0,0,0,0,0,0,19,19,19,26,26,26,27,27,27,1013.55,1012.87,0.34,0,0
ITRIPO33,2025-10-12T06:59:31Z,10/12/2025 8:59,1760252371,32.881258,13.160197,0.05,0,0,61,63,60,26,26,26,0,0,0,0,0,0,18,19,18,26,26,26,26,27,26,1014.22,1013.21,0.34,0,0
ITRIPO33,2025-10-12T07:59:31Z,10/12/2025 9:59,1760255971,32.881258,13.160197,0.05,0,0,60,61,59,26,26,26,0,0,0,0,0,0,18,18,17,26,26,26,26,26,26,1014.22,1013.88,0,0,0
ITRIPO33,2025-10-12T08:59:31Z,10/12/2025 10:59,1760259571,32.881258,13.160197,0.07,0,0,58,59,57,26,26,26,0,0,0,0,0,0,17,17,17,26,26,26,26,26,26,1014.56,1014.22,0,0,0
ITRIPO33,2025-10-12T09:59:31Z,10/12/2025 11:59,1760263171,32.881258,13.160197,0.08,0,0,56,58,56,26,26,26,0,0,0,0,0,0,17,17,16,26,26,26,26,26,26,1014.56,1013.88,-0.34,0,0
ITRIPO33,2025-10-12T10:59:31Z,10/12/2025 12:59,1760266771,32.881258,13.160197,0.27,0,0,56,58,54,26,26,26,0,0,0,0,0,0,16,17,16,26,26,26,26,26,26,1013.88,1012.87,-1.03,0,0
ITRIPO33,2025-10-12T11:59:31Z,10/12/2025 13:59,1760270371,32.881258,13.160197,0.33,0,0,55,58,53,26,26,26,0,0,0,0,0,0,16,17,16,26,26,26,26,26,26,1013.21,1012.53,-0.34,0,0
ITRIPO33,2025-10-12T12:59:31Z,10/12/2025 14:59,1760273971,32.881258,13.160197,0.48,0,0,60,62,58,26,26,26,0,0,0,0,0,0,18,18,17,26,26,26,26,26,26,1012.53,1011.85,-0.34,0,0
ITRIPO33,2025-10-12T13:59:31Z,10/12/2025 15:59,1760277571,32.881258,13.160197,0.82,0,0,60,62,59,26,26,26,0,0,0,0,0,0,18,18,18,26,26,26,26,26,26,1012.19,1011.85,-0.34,0,0
ITRIPO33,2025-10-12T14:59:30Z,10/12/2025 16:59,1760281170,32.881258,13.160197,1.1,1,0,57,59,56,26,26,26,0,0,0,0,0,0,17,18,17,26,26,26,26,27,26,1011.85,1011.51,0,0,0
ITRIPO33,2025-10-12T15:59:30Z,10/12/2025 17:59,1760284770,32.881258,13.160197,1.17,1,0,55,56,55,26,26,26,0,0,0,0,0,0,17,17,17,26,26,26,27,27,26,1011.85,1011.51,0,0,0
ITRIPO33,2025-10-12T16:59:31Z,10/12/2025 18:59,1760288371,32.881258,13.160197,0.82,0,0,54,55,54,26,27,26,0,0,0,0,0,0,16,17,16,26,27,26,27,27,27,1012.19,1011.85,0.34,0,0
ITRIPO33,2025-10-12T17:59:31Z,10/12/2025 19:59,1760291971,32.881258,13.160197,0,0,0,54,56,54,26,26,26,0,0,0,0,0,0,17,17,16,26,26,26,27,27,26,1012.53,1011.85,0,0,0
ITRIPO33,2025-10-12T18:59:31Z,10/12/2025 20:59,1760295571,32.881258,13.160197,0,0,0,55,56,54,26,27,26,0,0,0,0,0,0,17,17,16,26,27,26,27,27,27,1012.87,1012.19,0.69,0,0
ITRIPO33,2025-10-12T19:59:31Z,10/12/2025 21:59,1760299171,32.881258,13.160197,0,0,0,55,56,55,27,27,26,0,0,0,0,0,0,17,17,17,27,27,26,27,27,27,1013.21,1012.53,0,0,0
ITRIPO33,2025-10-12T20:59:31Z,10/12/2025 22:59,1760302771,32.881258,13.160197,0,0,0,56,57,56,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,27,27,1013.21,1012.87,0,0,0
ITRIPO33,2025-10-12T21:59:31Z,10/12/2025 23:59,1760306371,32.881258,13.160197,0,1,0,58,59,57,27,27,27,0,0,0,0,0,0,18,18,17,27,27,27,28,28,27,1012.87,1012.53,0,0,0
ITRIPO33,2025-10-12T23:00:00Z,10/13/2025 1:00,1760310000,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T00:00:00Z,10/13/2025 2:00,1760313600,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T01:00:00Z,10/13/2025 3:00,1760317200,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T02:00:00Z,10/13/2025 4:00,1760320800,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T03:00:00Z,10/13/2025 5:00,1760324400,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T04:00:00Z,10/13/2025 6:00,1760328000,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T05:00:00Z,10/13/2025 7:00,1760331600,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T06:00:00Z,10/13/2025 8:00,1760335200,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T07:00:00Z,10/13/2025 9:00,1760338800,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T08:00:00Z,10/13/2025 10:00,1760342400,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T09:00:00Z,10/13/2025 11:00,1760346000,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T10:00:00Z,10/13/2025 12:00,1760349600,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T11:00:00Z,10/13/2025 13:00,1760353200,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T12:00:00Z,10/13/2025 14:00,1760356800,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T13:00:00Z,10/13/2025 15:00,1760360400,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T14:00:00Z,10/13/2025 16:00,1760364000,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T15:00:00Z,10/13/2025 17:00,1760367600,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T16:00:00Z,10/13/2025 18:00,1760371200,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T17:00:00Z,10/13/2025 19:00,1760374800,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T18:00:00Z,10/13/2025 20:00,1760378400,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T19:00:00Z,10/13/2025 21:00,1760382000,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T20:00:00Z,10/13/2025 22:00,1760385600,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T21:00:00Z,10/13/2025 23:00,1760389200,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T22:00:00Z,10/14/2025 0:00,1760392800,32.881258,13.160197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITRIPO33,2025-10-13T22:59:31Z,10/14/2025 0:59,1760396371,32.881258,13.160197,0,0,23,57,58,57,27,27,27,0,0,0,0,0,0,18,18,17,27,27,27,28,28,27,1011.18,1010.5,-0.34,0,0
ITRIPO33,2025-10-13T23:59:31Z,10/14/2025 1:59,1760399971,32.881258,13.160197,0,0,23,57,59,55,27,27,27,0,0,0,0,0,0,18,18,17,27,27,27,28,28,27,1010.84,1010.16,-0.34,0,0
ITRIPO33,2025-10-14T00:59:31Z,10/14/2025 2:59,1760403571,32.881258,13.160197,0,0,23,56,57,55,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,27,27,1010.5,1010.16,-0.34,0,0
ITRIPO33,2025-10-14T01:59:31Z,10/14/2025 3:59,1760407171,32.881258,13.160197,0,0,23,57,58,57,27,27,27,0,0,0,0,0,0,17,18,17,27,27,27,27,27,27,1010.16,1009.48,-0.34,0,0
ITRIPO33,2025-10-14T02:59:31Z,10/14/2025 4:59,1760410771,32.881258,13.160197,0,0,23,58,59,57,27,27,26,0,0,0,0,0,0,18,18,17,27,27,26,27,27,27,1009.82,1009.48,0,0,0
ITRIPO33,2025-10-14T03:59:31Z,10/14/2025 5:59,1760414371,32.881258,13.160197,0,0,23,59,59,59,26,27,26,0,0,0,0,0,0,18,18,18,26,27,26,27,27,27,1009.48,1009.14,0,0,0
ITRIPO33,2025-10-14T04:59:31Z,10/14/2025 6:59,1760417971,32.881258,13.160197,0,0,23,59,60,59,26,26,26,0,0,0,0,0,0,18,18,18,26,26,26,27,27,27,1009.82,1009.14,0,0,0
ITRIPO33,2025-10-14T05:59:31Z,10/14/2025 7:59,1760421571,32.881258,13.160197,0.06,0,23,59,60,59,26,26,26,0,0,0,0,0,0,18,18,18,26,26,26,27,27,27,1010.16,1009.48,0.34,0,0
ITRIPO33,2025-10-14T06:59:31Z,10/14/2025 8:59,1760425171,32.881258,13.160197,0.14,0,23,59,60,59,26,26,26,0,0,0,0,0,0,18,18,18,26,26,26,26,27,26,1010.5,1009.82,0.34,0,0
ITRIPO33,2025-10-14T07:59:31Z,10/14/2025 9:59,1760428771,32.881258,13.160197,0.18,0,23,58,60,56,26,26,26,0,0,0,0,0,0,17,18,17,26,26,26,26,26,26,1010.84,1010.16,0.69,0,0
ITRIPO33,2025-10-14T08:59:32Z,10/14/2025 10:59,1760432372,32.881258,13.160197,0.2,0,23,54,55,53,26,26,26,0,0,0,0,0,0,16,16,16,26,26,26,26,26,26,1011.18,1010.5,0,0,0
ITRIPO33,2025-10-14T09:59:31Z,10/14/2025 11:59,1760435971,32.881258,13.160197,0.21,0,23,53,56,52,26,26,26,0,0,0,0,0,0,16,16,15,26,26,26,26,26,26,1010.84,1010.16,-0.34,0,0
ITRIPO33,2025-10-14T10:59:31Z,10/14/2025 12:59,1760439571,32.881258,13.160197,0.21,0,23,56,57,56,26,26,26,0,0,0,0,0,0,17,17,16,26,26,26,26,26,26,1010.5,1009.82,-0.34,0,0
ITRIPO33,2025-10-14T11:59:31Z,10/14/2025 13:59,1760443171,32.881258,13.160197,0.28,0,23,59,62,57,26,26,26,0,0,0,0,0,0,17,18,17,26,26,26,26,26,26,1009.82,1009.14,-0.69,0,0
ITRIPO33,2025-10-14T12:59:31Z,10/14/2025 14:59,1760446771,32.881258,13.160197,0.43,0,23,62,63,61,26,26,26,0,0,0,0,0,0,18,18,18,26,26,26,26,26,26,1009.14,1008.47,-0.34,0,0
ITRIPO33,2025-10-14T13:59:31Z,10/14/2025 15:59,1760450371,32.881258,13.160197,0.81,0,23,58,62,56,26,26,26,0,0,0,0,0,0,17,18,17,26,26,26,26,27,26,1008.81,1008.13,-0.34,0,0
ITRIPO33,2025-10-14T14:59:31Z,10/14/2025 16:59,1760453971,32.881258,13.160197,1.16,1,23,54,56,54,26,27,26,0,0,0,0,0,0,17,17,16,26,27,26,27,27,26,1008.47,1008.13,0,0,0
ITRIPO33,2025-10-14T15:59:31Z,10/14/2025 17:59,1760457571,32.881258,13.160197,1.22,1,23,54,54,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,27,27,1008.47,1007.79,0,0,0
ITRIPO33,2025-10-14T16:59:31Z,10/14/2025 18:59,1760461171,32.881258,13.160197,0.65,0,23,54,55,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,27,27,1008.47,1007.79,0,0,0
ITRIPO33,2025-10-14T17:59:31Z,10/14/2025 19:59,1760464771,32.881258,13.160197,0,0,23,55,56,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,28,27,1008.47,1008.13,0,0,0
ITRIPO33,2025-10-14T18:59:31Z,10/14/2025 20:59,1760468371,32.881258,13.160197,0,0,23,55,56,55,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,28,28,27,1008.81,1008.13,0.34,0,0
ITRIPO33,2025-10-14T19:59:31Z,10/14/2025 21:59,1760471971,32.881258,13.160197,0,0,23,54,55,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,28,27,1008.81,1008.47,0,0,0
ITRIPO33,2025-10-14T20:59:31Z,10/14/2025 22:59,1760475571,32.881258,13.160197,0,1,23,54,55,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,28,27,1008.81,1008.47,0.34,0,0
ITRIPO33,2025-10-14T21:59:31Z,10/14/2025 23:59,1760479171,32.881258,13.160197,0,0,23,54,55,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,28,27,1008.81,1008.13,-0.34,0,0
ITRIPO33,2025-10-14T22:59:31Z,10/15/2025 0:59,1760482771,32.881258,13.160197,0,0,23,53,54,52,27,27,27,0,0,0,0,0,0,16,17,16,27,27,27,27,27,27,1008.47,1007.79,-0.34,0,0
ITRIPO33,2025-10-14T23:59:31Z,10/15/2025 1:59,1760486371,32.881258,13.160197,0,0,23,53,54,53,27,27,27,0,0,0,0,0,0,16,17,16,27,27,27,27,27,27,1008.47,1007.79,0,0,0
ITRIPO33,2025-10-15T00:59:31Z,10/15/2025 2:59,1760489971,32.881258,13.160197,0,0,23,54,55,54,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,28,28,27,1008.47,1007.11,-0.34,0,0
ITRIPO33,2025-10-15T01:59:31Z,10/15/2025 3:59,1760493571,32.881258,13.160197,0,0,23,55,56,55,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,28,28,27,1008.13,1006.77,0.34,0,0
ITRIPO33,2025-10-15T02:59:31Z,10/15/2025 4:59,1760497171,32.881258,13.160197,0,0,23,56,56,56,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,28,28,27,1007.79,1007.45,-0.34,0,0
ITRIPO33,2025-10-15T03:59:31Z,10/15/2025 5:59,1760500771,32.881258,13.160197,0,0,23,55,56,55,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,28,27,1007.79,1006.77,-0.34,0,0
ITRIPO33,2025-10-15T04:59:31Z,10/15/2025 6:59,1760504371,32.881258,13.160197,0,0,23,56,57,55,27,27,27,0,0,0,0,0,0,17,17,17,27,27,27,27,27,27,1008.47,1006.77,-0.34,0,0
ITRIPO33,2025-10-15T05:59:31Z,10/15/2025 7:59,1760507971,32.881258,13.160197,0.02,0,23,56,56,56,27,27,26,0,0,0,0,0,0,17,17,17,27,27,26,27,27,27,1007.79,1007.11,0.34,0,0
ITRIPO33,2025-10-15T06:59:31Z,10/15/2025 8:59,1760511571,32.881258,13.160197,0.03,0,23,55,56,55,26,27,26,0,0,0,0,0,0,17,17,17,26,27,26,27,27,27,1007.79,1007.45,0.34,0,0
ITRIPO33,2025-10-15T07:59:31Z,10/15/2025 9:59,1760515171,32.881258,13.160197,0.09,0,23,55,56,54,26,26,26,0,0,0,0,0,0,17,17,16,26,26,26,27,27,26,1008.47,1007.45,0,0,0
ITRIPO33,2025-10-15T08:59:31Z,10/15/2025 10:59,1760518771,32.881258,13.160197,0.19,0,23,53,55,53,26,26,26,0,0,0,0,0,0,16,17,16,26,26,26,26,27,26,1007.79,1007.45,-0.34,0,0
ITRIPO33,2025-10-15T09:59:31Z,10/15/2025 11:59,1760522371,32.881258,13.160197,0.51,0,0,49,53,48,26,26,26,0,0,0,0,0,0,15,16,14,26,26,26,26,26,26,1007.45,1006.77,-0.34,0,0
ITRIPO33,2025-10-15T10:59:31Z,10/15/2025 12:59,1760525971,32.881258,13.160197,0.53,0,0,48,50,46,26,26,26,0,0,0,0,0,0,15,15,14,26,26,26,26,26,26,1007.11,1006.1,-1.03,0,0
ITRIPO33,2025-10-15T11:59:31Z,10/15/2025 13:59,1760529571,32.881258,13.160197,0.25,0,0,48,50,47,26,26,26,0,0,0,0,0,0,15,15,14,26,26,26,26,26,26,1006.43,1005.08,-1.38,0,0
ITRIPO33,2025-10-15T12:59:31Z,10/15/2025 14:59,1760533171,32.881258,13.160197,0.37,0,0,45,48,44,26,27,26,0,0,0,0,0,0,14,14,13,26,27,26,26,26,26,1005.08,1004.06,-1.03,0,0
ITRIPO33,2025-10-15T13:59:31Z,10/15/2025 15:59,1760536771,32.881258,13.160197,0.64,0,0,48,53,44,27,27,27,0,0,0,0,0,0,15,17,13,27,27,27,27,27,26,1004.4,1003.73,-0.69,0,0
ITRIPO33,2025-10-15T14:59:31Z,10/15/2025 16:59,1760540371,32.881258,13.160197,1.53,1,0,49,52,46,27,27,27,0,0,0,0,0,0,15,16,14,27,27,27,27,27,27,1004.06,1003.39,0,0,0
ITRIPO33,2025-10-15T15:59:31Z,10/15/2025 17:59,1760543971,32.881258,13.160197,0.31,0,0,49,53,46,27,27,27,0,0,0,0,0,0,16,17,15,27,27,27,28,28,27,1004.06,1003.39,0.69,0,0
ITRIPO33,2025-10-15T16:59:31Z,10/15/2025 18:59,1760547571,32.881258,13.160197,0.13,0,0,52,53,52,27,27,27,0,0,0,0,0,0,17,17,16,27,27,27,28,28,28,1004.06,1003.39,-0.34,0,0
ITRIPO33,2025-10-15T17:59:31Z,10/15/2025 19:59,1760551171,32.881258,13.160197,0.01,0,0,52,53,52,27,27,27,0,0,0,0,0,0,17,17,16,27,27,27,28,28,28,1004.06,1003.39,0,0,0
ITRIPO33,2025-10-15T18:59:31Z,10/15/2025 20:59,1760554771,32.881258,13.160197,0,0,0,50,52,50,27,27,27,0,0,0,0,0,0,16,17,16,27,27,27,28,28,28,1004.4,1003.73,0.34,0,0
ITRIPO33,2025-10-15T19:59:31Z,10/15/2025 21:59,1760558371,32.881258,13.160197,0,0,0,49,50,49,27,27,27,0,0,0,0,0,0,16,16,16,27,27,27,28,28,28,1004.4,1004.06,0,0,0
ITRIPO33,2025-10-15T20:59:31Z,10/15/2025 22:59,1760561971,32.881258,13.160197,0,0,0,48,49,48,27,27,27,0,0,0,0,0,0,16,16,15,27,27,27,28,28,28,1004.74,1004.06,-0.34,0,0
ITRIPO33,2025-10-15T21:59:31Z,10/15/2025 23:59,1760565571,32.881258,13.160197,0,0,0,47,48,46,27,27,27,0,0,0,0,0,0,15,15,15,27,27,27,28,28,27,1004.4,1003.73,0,0,0
ITRIPO33,2025-10-15T22:59:31Z,10/16/2025 0:59,1760569171,32.881258,13.160197,0,0,0,45,47,45,27,27,27,0,0,0,0,0,0,15,15,14,27,27,27,27,28,27,1004.06,1003.73,0,0,0
ITRIPO33,2025-10-15T23:59:31Z,10/16/2025 1:59,1760572771,32.881258,13.160197,0,0,0,43,45,43,27,27,27,0,0,0,0,0,0,14,14,13,27,27,27,27,27,27,1004.06,1003.39,0,0,0
ITRIPO33,2025-10-16T00:59:31Z,10/16/2025 2:59,1760576371,32.881258,13.160197,0,0,0,43,43,43,27,27,27,0,0,0,0,0,0,13,14,13,27,27,27,27,27,27,1003.73,1003.05,-0.69,0,0
ITRIPO33,2025-10-16T01:59:31Z,10/16/2025 3:59,1760579971,32.881258,13.160197,0,0,0,42,43,42,27,27,27,0,0,0,0,0,0,13,13,13,27,27,27,27,27,27,1003.05,1002.37,-0.69,0,0
ITRIPO33,2025-10-16T02:59:31Z,10/16/2025 4:59,1760583571,32.881258,13.160197,0,0,0,42,44,42,27,27,27,0,0,0,0,0,0,13,14,13,27,27,27,27,27,27,1002.37,1001.69,-0.34,0,0
ITRIPO33,2025-10-16T03:59:31Z,10/16/2025 5:59,1760587171,32.881258,13.160197,0,0,0,45,47,44,27,27,27,0,0,0,0,0,0,14,15,14,27,27,27,27,27,27,1001.69,1001.36,0,0,0
ITRIPO33,2025-10-16T04:59:31Z,10/16/2025 6:59,1760590771,32.881258,13.160197,0,0,0,47,47,47,27,27,27,0,0,0,0,0,0,15,15,14,27,27,27,27,27,27,1001.69,1001.36,0,0,0
ITRIPO33,2025-10-16T05:59:31Z,10/16/2025 7:59,1760594371,32.881258,13.160197,0.01,0,0,46,47,46,27,27,27,0,0,0,0,0,0,14,14,14,27,27,27,27,27,27,1002.03,1001.36,0.69,0,0
ITRIPO33,2025-10-16T06:59:31Z,10/16/2025 8:59,1760597971,32.881258,13.160197,0.02,0,0,47,48,47,27,27,27,0,0,0,0,0,0,15,15,14,27,27,27,27,27,27,1003.05,1002.03,1.03,0,0
ITRIPO33,2025-10-16T07:59:31Z,10/16/2025 9:59,1760601571,32.881258,13.160197,0.04,0,0,48,49,48,27,27,26,0,0,0,0,0,0,15,15,15,27,27,26,27,27,26,1003.05,1002.71,0.34,0,0
ITRIPO33,2025-10-16T08:59:31Z,10/16/2025 10:59,1760605171,32.881258,13.160197,0.05,0,0,48,49,47,27,27,26,0,0,0,0,0,0,15,15,14,27,27,26,27,27,26,1003.39,1003.05,0.34,0,0
ITRIPO33,2025-10-16T09:59:31Z,10/16/2025 11:59,1760608771,32.881258,13.160197,0.05,0,0,45,48,45,26,26,26,0,0,0,0,0,0,14,15,14,26,26,26,26,26,26,1003.39,1003.05,0,0,0
ITRIPO33,2025-10-16T10:59:31Z,10/16/2025 12:59,1760612371,32.881258,13.160197,0.21,0,0,48,52,45,26,26,26,0,0,0,0,0,0,15,16,14,26,26,26,26,27,26,1003.05,1002.37,-0.34,0,0
ITRIPO33,2025-10-16T11:59:31Z,10/16/2025 13:59,1760615971,32.881258,13.160197,0.28,0,0,53,54,53,26,26,26,0,0,0,0,0,0,16,16,16,26,26,26,27,27,26,1002.71,1001.69,-0.69,0,0
ITRIPO33,2025-10-16T12:59:30Z,10/16/2025 14:59,1760619570,32.881258,13.160197,0.42,1,0,53,54,51,27,27,26,0,0,0,0,0,0,16,17,16,27,27,26,27,27,27,1002.03,1001.36,-0.69,0,0
ITRIPO33,2025-10-16T13:59:31Z,10/16/2025 15:59,1760623171,32.881258,13.160197,0.73,0,0,55,59,52,27,27,27,0,0,0,0,0,0,17,18,16,27,27,27,27,28,27,1002.03,1001.36,0,0,0
ITRIPO33,2025-10-16T14:59:31Z,10/16/2025 16:59,1760626771,32.881258,13.160197,0.99,1,0,60,61,59,27,27,27,0,0,0,0,0,0,19,19,18,27,27,27,28,28,28,1002.37,1001.69,0.69,0,0
